VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD
비밀의숲,제주특별자치도,제주시,1.0,66.75,4.2,0.075,1.6,3.925,,제주특별자치도 제주시 구좌읍 송당리 2173,126.7549321,33.45360918
이니스프리 제주하우스,제주특별자치도,서귀포시,13.0,65.0,4.5,0.5,2.0,4.166666666666667,제주특별자치도 서귀포시 안덕면 신화역사로 23,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2904426,33.30632987
월정투명카약,제주특별자치도,제주시,1.0,65.0,4.5,0.1666666666666666,1.1666666666666667,3.8333333333333335,,제주특별자치도 제주시 구좌읍 월정리 1400-33,126.7786642,33.56381857
더마파크,제주특별자치도,제주시,13.0,87.1875,4.375,0.09375,3.53125,4.15625,전라남도 여수시 돌산읍 향일암로 1,제주특별자치도 제주시 한림읍 월림리 2365,126.244325,33.35413025
서우봉,제주특별자치도,제주시,1.0,45.88235294117647,4.588235294117647,0.2352941176470588,0.9411764705882352,4.352941176470588,,제주특별자치도 제주시 조천읍 함덕리 169-3,126.6775859,33.54584155
성산포항,제주특별자치도,서귀포시,1.0,42.0,4.4,0.2,1.8,4.2,제주특별자치도 서귀포시 성산읍 성산등용로 112-7,제주특별자치도 서귀포시 성산읍 성산리,126.9332938,33.47345966
도두봉,제주특별자치도,제주시,1.0,40.14705882352941,4.279411764705882,0.1176470588235294,1.3088235294117647,4.117647058823529,,제주특별자치도 제주시 도두일동 산 2,126.4683501,33.50798635
문도지오름,제주특별자치도,제주시,1.0,48.21428571428572,4.535714285714286,0.0714285714285714,1.3928571428571428,4.535714285714286,,제주특별자치도 제주시 한림읍 금악리 3445,126.2946137,33.32625021
상효원수목원,제주특별자치도,서귀포시,1.0,83.6842105263158,4.2105263157894735,0.0526315789473684,2.0,3.631578947368421,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동 산 25,126.584635,33.30595838
제주성읍마을,제주특별자치도,서귀포시,7.0,58.0,3.933333333333333,0.3333333333333333,2.333333333333333,4.0,제주특별자치도 서귀포시 표선면 성읍정의현로 30,제주특별자치도 서귀포시 표선면 성읍리 855-1,126.8014989,33.38495973
조랑말체험공원,제주특별자치도,서귀포시,13.0,42.0,3.8,0.2,2.6,3.2,제주특별자치도 서귀포시 표선면 녹산로 381-15,제주특별자치도 서귀포시 표선면 가시리 3149-33,126.7362849,33.38309728
보롬왓,제주특별자치도,서귀포시,13.0,77.14285714285714,4.285714285714286,0.2857142857142857,1.5714285714285714,4.25,제주특별자치도 서귀포시 표선면 번영로 2350-104,제주특별자치도 서귀포시 표선면 성읍리 3229-4,126.7524958,33.41349708
윈드1947카트테마파크,제주특별자치도,서귀포시,5.0,61.36363636363637,4.090909090909091,0.0454545454545454,1.7272727272727273,3.863636363636364,제주특별자치도 서귀포시 토평공단로 78-27,제주특별자치도 서귀포시 토평동 1799,126.5888268,33.28951947
렛츠런파크제주,제주특별자치도,제주시,6.0,100.0,3.0,0.1666666666666666,2.333333333333333,3.1666666666666665,제주특별자치도 제주시 애월읍 평화로 2144,제주특별자치도 제주시 애월읍 유수암리 1206,126.3980766,33.40824823
황우지선녀탕,제주특별자치도,서귀포시,1.0,69.47368421052632,4.2105263157894735,0.3157894736842105,2.0,4.0,,제주특별자치도 서귀포시 서홍동,126.54889,33.23946324
휴애리자연생활공원,제주특별자치도,서귀포시,1.0,103.125,4.3125,0.25,2.1875,4.25,,,126.3104683,33.45932345
루나폴,제주특별자치도,서귀포시,6.0,95.0,4.5,0.0,1.6333333333333333,4.066666666666666,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도 서귀포시 안덕면 덕수리 산 27,126.3222855,33.25413393
노리매,제주특별자치도,서귀포시,6.0,72.0,4.6,0.2,2.2,4.6,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,제주특별자치도 서귀포시 대정읍 구억리 654-1,126.2873393,33.28311468
거제고현시장,경남,거제시,4.0,42.85714285714285,4.142857142857143,0.2857142857142857,1.7142857142857142,4.142857142857143,경남 거제시 거제중앙로 1883-2,경남 거제시 고현동 98-27,128.6236525,34.88625911
수월봉전기자전거,제주특별자치도,제주시,5.0,85.0,4.833333333333333,0.1666666666666666,2.1666666666666665,4.833333333333333,,제주특별자치도 제주시 한경면 고산리 3674-10,126.1679684,33.29887579
송악산둘레길,제주특별자치도,서귀포시,1.0,70.0,4.6,0.3,1.6333333333333333,4.566666666666666,,제주특별자치도 서귀포시 대정읍 상모리,126.2930752,33.19682324
한라산국립공원,제주특별자치도,제주시,2.0,472.8,4.84,0.48,1.0,4.44,,제주특별자치도 제주시 오등동 산 182,126.5422209,33.37666556
바이제주,제주특별자치도,제주시,4.0,51.0,4.3,0.3,1.5,4.3,제주특별자치도 제주시 서해안로 626,제주특별자치도 제주시 용담삼동 1023-2,126.504123,33.51657358
나리분지,경북,울릉군,1.0,60.0,3.7857142857142856,0.0,1.3571428571428572,3.642857142857143,,,130.8673169,37.52104107
더힐링타임,제주특별자치도,제주시,4.0,53.333333333333336,4.0,0.3333333333333333,1.5555555555555556,4.0,제주특별자치도 제주시 서해안로 652,제주특별자치도 제주시 용담삼동 515,126.5064987,33.51596277
외돌개 전망대,제주특별자치도,서귀포시,1.0,43.63636363636363,4.2727272727272725,0.3636363636363636,1.7272727272727273,4.2727272727272725,,제주특별자치도 서귀포시 서홍동 794-11,126.5455233,33.23984049
군산오름 전망대,제주특별자치도,서귀포시,1.0,48.0,4.8,0.2,0.8,4.6,,제주특별자치도 서귀포시 안덕면 창천리 산 3-1,126.3697348,33.25315727
약천사,제주특별자치도,서귀포시,2.0,46.77966101694916,4.3559322033898304,0.1864406779661017,1.8305084745762712,4.288135593220339,제주특별자치도 서귀포시 이어도로 293-28,제주특별자치도 서귀포시 대포동 1165,126.4494585,33.24623622
롯데마트 제주점,제주특별자치도,제주시,4.0,49.285714285714285,4.0,0.3571428571428571,1.6428571428571428,4.0,제주특별자치도 제주시 연북로 1,제주특별자치도 제주시 노형동 708,126.4818478,33.48243476
신도포구,제주특별자치도,서귀포시,1.0,40.0,4.333333333333333,0.1666666666666666,1.0,4.5,,제주특별자치도 서귀포시 대정읍 신도리,126.1706026,33.27680065
엉또폭포,제주특별자치도,서귀포시,1.0,40.43478260869565,3.869565217391304,0.0434782608695652,1.434782608695652,3.9130434782608696,,제주특별자치도 서귀포시 강정동 5628,126.4999655,33.26853216
제주관광공사 지정면세점,제주특별자치도,서귀포시,4.0,45.68181818181818,3.7954545454545454,0.4545454545454545,1.8409090909090908,3.7954545454545454,제주특별자치도 서귀포시 중문관광로 224,제주특별자치도 서귀포시 중문동 2700,126.424429,33.24134069
제주동문수산시장,제주특별자치도,제주시,4.0,55.71428571428572,3.7142857142857135,0.7142857142857143,0.7142857142857143,3.7142857142857135,제주특별자치도 제주시 오현길 88,제주특별자치도 제주시 이도1동 1349-51,126.5254741,33.51253514
초지진,인천,강화군,2.0,30.0,3.5,0.125,1.875,2.875,인천 강화군 길상면 해안동로 58,인천 강화군 길상면 초지리 624-1,126.5323079,37.63252025
애월카페거리,제주특별자치도,제주시,4.0,58.63636363636363,4.318181818181818,0.3181818181818182,1.7727272727272727,4.318181818181818,,제주특별자치도 제주시 애월읍 애월리,126.3091689,33.46258716
도두봉공원,제주특별자치도,제주시,1.0,51.0,3.9,0.0,1.1,3.5,,제주특별자치도 제주시 도두일동 산 2,126.4685558,33.50780151
연미정,인천,강화군,2.0,42.0,4.3,0.0,1.0,4.1,,인천 강화군 강화읍 월곳리 242,126.5119154,37.77094871
블루하와이리조트,충남,태안군,1.0,69.23076923076923,4.487179487179487,0.5384615384615384,2.2051282051282053,4.384615384615385,제주특별자치도 제주시 한림읍 한림로 77,제주특별자치도 제주시 한림읍 금능리 2005,126.2180996,33.38139425
산굼부리,제주특별자치도,제주시,1.0,72.94117647058823,4.529411764705882,0.2941176470588235,1.8235294117647056,4.490196078431373,,제주특별자치도 제주시 조천읍 교래리 166-2,126.693832,33.43257409
화조원,제주특별자치도,제주시,13.0,100.43478260869566,4.130434782608695,0.0434782608695652,2.565217391304348,3.9565217391304346,제주특별자치도 제주시 애월읍 애원로 804,제주특별자치도 제주시 애월읍 납읍리 58,126.3719794,33.41112841
너븐숭이4.3기념관,제주특별자치도,제주시,2.0,40.90909090909091,4.2727272727272725,0.1818181818181818,0.7272727272727273,3.909090909090909,제주특별자치도 제주시 조천읍 북촌3길 3,제주특별자치도 제주시 조천읍 북촌리 1599,126.6886562,33.54599701
매미성,경남,거제시,1.0,52.5,4.2,0.225,2.0,3.7,,경남 거제시 장목면 대금리 290,128.7049836,34.96808254
이마트 서귀포점,제주특별자치도,서귀포시,4.0,43.5,4.025,0.5,2.425,4.1,제주특별자치도 서귀포시 일주동로 9209,제주특별자치도 서귀포시 법환동 841-2,126.5092014,33.2483545
사려니숲길,제주특별자치도,제주시,1.0,60.0,4.302631578947368,0.2368421052631578,1.8421052631578947,4.328947368421052,,제주특별자치도 제주시 조천읍 교래리 산 137-1,126.6264973,33.42203283
서복전시관,제주특별자치도,서귀포시,3.0,32.142857142857146,3.071428571428572,0.1428571428571428,0.6428571428571429,2.9285714285714284,제주특별자치도 서귀포시 칠십리로 156-8,제주특별자치도 서귀포시 서귀동 102-3,126.5708889,33.24491119
제주현대미술관,제주특별자치도,제주시,3.0,58.285714285714285,4.6,0.1142857142857142,0.8857142857142857,4.6,제주특별자치도 제주시 한경면 저지14길 35,제주특별자치도 제주시 한경면 저지리 2114-63,126.265585,33.33966276
테디베어뮤지엄 제주점,제주특별자치도,서귀포시,3.0,62.60869565217392,3.9565217391304346,0.217391304347826,1.608695652173913,3.565217391304348,제주특별자치도 서귀포시 중문관광로110번길 31,제주특별자치도 서귀포시 색달동 2889,126.4121631,33.25029595
도두몰,제주특별자치도,제주시,4.0,36.0,3.6,0.0,1.4,3.2,제주특별자치도 제주시 서해안로 360,제주특별자치도 제주시 도두이동 697,126.4833912,33.5106123
본태박물관,제주특별자치도,서귀포시,2.0,85.0,4.25,0.1666666666666666,0.8333333333333334,3.8333333333333335,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,제주특별자치도 서귀포시 안덕면 상천리 380,126.3924797,33.3037709
제주맥주 양조장,제주특별자치도,제주시,13.0,95.625,4.3125,0.0625,1.0625,3.875,제주특별자치도 제주시 한림읍 금능농공길 62-11,제주특별자치도 제주시 한림읍 금능리 407-14,126.2412102,33.35850382
넥슨컴퓨터박물관,제주특별자치도,제주시,2.0,120.0,4.466666666666667,0.0,1.6666666666666667,3.6666666666666665,,제주특별자치도 제주시 노형동 86,126.4849881,33.47176037
제주드림타워,제주특별자치도,제주시,4.0,52.5,3.875,0.5,0.875,3.625,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,126.4814332,33.48521534
강화루지,인천,강화군,5.0,105.0,4.166666666666667,0.1666666666666666,2.1666666666666665,3.5,,인천 강화군 길상면 선두리 산 281-2,126.498241,37.61377329
태하 향목관광모노레일,경북,울릉군,13.0,73.63636363636364,4.363636363636363,0.0909090909090909,1.2727272727272727,4.363636363636363,경북 울릉군 서면 태하길 236,경북 울릉군 서면 태하리,130.7976107,37.51318845
액트몬 제주중문점,제주특별자치도,서귀포시,6.0,65.0,3.1666666666666665,0.3333333333333333,2.333333333333333,3.1666666666666665,제주특별자치도 서귀포시 중문관광로 205,제주특별자치도 서귀포시 중문동 2565,126.4215166,33.24368583
한라산국립공원 관음사탐방로,제주특별자치도,제주시,7.0,360.0,4.727272727272728,0.3636363636363636,0.9090909090909092,4.545454545454546,,제주특별자치도 제주시 오라이동 산 107-20,126.5380065,33.39083768
마라도,제주특별자치도,서귀포시,1.0,122.06896551724138,4.172413793103448,0.1379310344827586,1.3103448275862069,3.896551724137931,제주특별자치도 서귀포시 대정읍 마라로101번길 46,제주특별자치도 서귀포시 대정읍 가파리 600,126.2671657,33.11848091
신화테마파크,제주특별자치도,서귀포시,6.0,85.86206896551724,4.275862068965517,0.5517241379310345,2.4827586206896552,4.241379310344827,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,제주특별자치도 서귀포시 안덕면 서광리 산 35-20,126.3152821,33.30475888
새빌,제주특별자치도,제주시,1.0,35.0,4.333333333333333,0.3333333333333333,1.0,4.0,제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도 제주시 애월읍 봉성리 4554,126.3629702,33.36431115
귤의 정원 바령,제주특별자치도,제주시,13.0,52.5,4.125,0.25,3.375,4.125,제주특별자치도 제주시 조천읍 선흘남3길 87,제주특별자치도 제주시 조천읍 선흘리 1396,126.7060472,33.50538835
새연교,제주특별자치도,서귀포시,13.0,35.869565217391305,4.0,0.3043478260869565,1.2608695652173914,3.9565217391304346,,제주특별자치도 서귀포시 서홍동 707-4,126.558886,33.23853254
호텔탑아일랜드,제주특별자치도,제주시,4.0,42.5,4.05,0.1166666666666666,1.2,3.816666666666667,제주특별자치도 제주시 용남1길 47,제주특별자치도 제주시 용담일동 264-5,126.5128761,33.50501026
새별프렌즈,제주특별자치도,제주시,13.0,48.0,3.6,0.2,1.2,3.4,제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도 제주시 애월읍 봉성리 4554,126.3636576,33.36155036
마노르블랑,제주특별자치도,서귀포시,13.0,66.0,4.266666666666667,0.2666666666666666,1.4,3.933333333333333,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,126.2949908,33.25481888
사려니숲길 붉은오름 입구,제주특별자치도,서귀포시,1.0,73.84615384615384,4.615384615384615,0.2307692307692307,1.8461538461538465,4.461538461538462,,제주특별자치도 서귀포시 표선면 가시리 산 158-4,126.6850676,33.39517133
이호테우등대,제주특별자치도,제주시,1.0,39.54545454545455,4.363636363636363,0.5,2.227272727272727,4.227272727272728,,제주특별자치도 제주시 이호일동,126.4519614,33.50179497
쇠소깍전통나룻배 카약체험지점,제주특별자치도,서귀포시,13.0,69.0,4.0,0.2,2.0,3.9,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995-7,126.622966,33.25208385
M1971 요트투어,제주특별자치도,서귀포시,13.0,132.0,4.6,0.0,1.9,4.6,제주특별자치도 서귀포시 대정읍 최남단해안로 128,제주특별자치도 서귀포시 대정읍 하모리 646-20,126.257123,33.21012367
신창풍차해안도로,제주특별자치도,제주시,7.0,52.5,4.5625,0.34375,1.625,4.59375,,제주특별자치도 제주시 한경면 신창리 1322-1,126.174206,33.34308103
이중섭미술관,제주특별자치도,서귀포시,3.0,37.31707317073171,4.073170731707317,0.2682926829268293,0.8292682926829268,4.073170731707317,제주특별자치도 서귀포시 이중섭로 27-3,제주특별자치도 서귀포시 서귀동 532-1,126.564888,33.24590378
감귤박물관,제주특별자치도,서귀포시,2.0,65.45454545454545,4.181818181818182,0.1818181818181818,1.818181818181818,3.909090909090909,제주특별자치도 서귀포시 효돈순환로 441,제주특별자치도 서귀포시 신효동 1200-6,126.607467,33.27156161
절물자연휴양림,제주특별자치도,제주시,1.0,73.04347826086956,4.456521739130435,0.3260869565217391,1.4782608695652173,4.434782608695652,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산 78-1,126.6280113,33.43915259
